item_id,pedido_id,produto_id,quantidade,preco_unit,subtotal
2432,1284,47,3,145.99,437.97
2433,1284,68,2,19.08,38.16
2434,1285,70,3,150.13,450.39
2435,1285,6,4,45.27,181.08
2436,1286,64,3,66.81,200.43
2437,1287,78,2,2851.02,5702.04
2438,1288,45,3,344.12,1032.36
2439,1289,58,3,580.12,1740.36
2440,1290,17,3,288.0,864.0
2441,1290,11,4,28.03,112.12
2442,1290,40,3,875.77,2627.31
2443,1291,49,4,804.66,3218.64
2444,1292,41,1,175.34,175.34
2445,1292,13,5,195.9,979.5
2446,1292,17,4,288.0,1152.0
2447,1293,3,2,762.92,1525.84
2448,1294,17,1,288.0,288.0
2449,1295,34,3,150.04,450.12
2450,1295,67,4,62.15,248.6
2451,1296,26,3,184.74,554.22
2452,1296,72,3,215.38,646.14
2453,1296,50,5,138.67,693.35
2454,1297,47,2,145.99,291.98
2455,1297,70,4,150.13,600.52
2456,1297,15,4,559.13,2236.52
2457,1298,8,3,180.66,541.98
2458,1299,54,3,100.69,302.07
2459,1299,57,5,309.44,1547.2
2460,1299,63,1,181.06,181.06
2461,1300,66,5,605.81,3029.05
2462,1301,10,2,236.68,473.36
2463,1302,74,3,102.75,308.25
2464,1302,70,3,150.13,450.39
2465,1303,64,2,66.81,133.62
2466,1304,64,3,66.81,200.43
2467,1304,39,3,130.63,391.89
2468,1304,31,3,180.39,541.17
2469,1305,62,4,269.1,1076.4
2470,1305,33,4,119.54,478.16
2471,1305,31,2,180.39,360.78
2472,1306,34,5,150.04,750.2
2473,1307,59,1,309.22,309.22
2474,1308,52,2,204.26,408.52
2475,1309,29,1,56.79,56.79
2476,1309,66,3,605.81,1817.43
2477,1309,56,3,117.4,352.2
2478,1309,15,3,559.13,1677.39
2479,1310,78,1,2851.02,2851.02
2480,1311,70,4,150.13,600.52
2481,1312,14,2,506.49,1012.98
2482,1313,53,1,477.39,477.39
2483,1314,23,5,419.81,2099.05
2484,1315,51,5,3965.72,19828.6
2485,1315,62,4,269.1,1076.4
2486,1316,16,3,413.4,1240.2
2487,1316,65,2,43.77,87.54
2488,1317,59,1,309.22,309.22
2489,1318,39,5,130.63,653.15
2490,1319,67,2,62.15,124.3
2491,1320,46,4,113.28,453.12
2492,1321,40,5,875.77,4378.85
2493,1322,54,5,100.69,503.45
2494,1323,47,5,145.99,729.95
2495,1323,67,1,62.15,62.15
2496,1323,28,1,572.84,572.84
2497,1324,44,5,18.97,94.85
2498,1325,35,2,106.43,212.86
2499,1325,43,1,240.77,240.77
2500,1326,67,5,62.15,310.75
2501,1327,73,1,381.37,381.37
2502,1328,40,3,875.77,2627.31
2503,1328,29,2,56.79,113.58
2504,1328,56,4,117.4,469.6
2505,1328,17,4,288.0,1152.0
2506,1329,74,2,102.75,205.5
2507,1329,46,1,113.28,113.28
2508,1330,45,1,344.12,344.12
2509,1330,52,4,204.26,817.04
2510,1330,68,5,19.08,95.4
2511,1330,4,1,200.21,200.21
2512,1331,63,1,181.06,181.06
2513,1331,67,1,62.15,62.15
2514,1332,3,4,762.92,3051.68
2515,1332,66,5,605.81,3029.05
2516,1333,75,3,107.38,322.14
2517,1334,16,4,413.4,1653.6
2518,1335,15,4,559.13,2236.52
2519,1335,36,5,142.92,714.6
2520,1335,80,1,113.53,113.53
2521,1336,69,4,852.39,3409.56
2522,1337,53,2,477.39,954.78
2523,1337,4,2,200.21,400.42
2524,1337,72,1,215.38,215.38
2525,1338,64,3,66.81,200.43
2526,1339,72,2,215.38,430.76
2527,1340,67,1,62.15,62.15
2528,1341,37,2,368.6,737.2
2529,1342,27,5,146.85,734.25
2530,1343,71,3,1883.43,5650.29
2531,1344,80,3,113.53,340.59
2532,1344,73,1,381.37,381.37
2533,1344,49,3,804.66,2413.98
2534,1344,69,2,852.39,1704.78
2535,1344,45,2,344.12,688.24
2536,1345,2,1,159.24,159.24
2537,1346,30,2,1115.17,2230.34
2538,1347,31,4,180.39,721.56
2539,1348,27,1,146.85,146.85
2540,1348,39,3,130.63,391.89
2541,1349,44,3,18.97,56.91
2542,1350,30,5,1115.17,5575.85
2543,1350,53,2,477.39,954.78
2544,1351,60,4,342.84,1371.36
2545,1352,20,2,65.78,131.56
2546,1353,5,5,169.65,848.25
2547,1354,68,2,19.08,38.16
2548,1355,32,3,112.33,336.99
2549,1355,80,1,113.53,113.53
2550,1355,1,1,212.07,212.07
2551,1356,52,2,204.26,408.52
2552,1356,79,5,66.15,330.75
2553,1356,26,2,184.74,369.48
2554,1356,57,2,309.44,618.88
2555,1356,72,2,215.38,430.76
2556,1357,20,4,65.78,263.12
2557,1358,64,1,66.81,66.81
2558,1359,47,5,145.99,729.95
2559,1360,77,1,149.55,149.55
2560,1360,51,1,3965.72,3965.72
2561,1360,18,2,146.84,293.68
2562,1361,76,3,9.81,29.43
2563,1362,61,5,1408.26,7041.3
2564,1363,36,2,142.92,285.84
2565,1364,65,3,43.77,131.31
2566,1364,45,2,344.12,688.24
2567,1365,40,1,875.77,875.77
2568,1365,70,2,150.13,300.26
2569,1366,55,5,537.2,2686.0
2570,1367,33,4,119.54,478.16
2571,1368,10,3,236.68,710.04
2572,1368,56,2,117.4,234.8
2573,1369,51,2,3965.72,7931.44
2574,1370,27,3,146.85,440.55
2575,1370,2,3,159.24,477.72
2576,1371,46,4,113.28,453.12
2577,1371,20,1,65.78,65.78
2578,1372,56,5,117.4,587.0
2579,1373,1,4,212.07,848.28
2580,1373,54,2,100.69,201.38
2581,1374,59,1,309.22,309.22
2582,1375,18,5,146.84,734.2
2583,1375,4,3,200.21,600.63
2584,1376,61,4,1408.26,5633.04
2585,1377,77,4,149.55,598.2
2586,1377,31,2,180.39,360.78
2587,1378,13,5,195.9,979.5
2588,1379,34,3,150.04,450.12
2589,1379,9,2,4886.22,9772.44
2590,1380,52,2,204.26,408.52
2591,1380,79,3,66.15,198.45
2592,1381,67,1,62.15,62.15
2593,1382,11,2,28.03,56.06
2594,1383,58,4,580.12,2320.48
2595,1383,43,3,240.77,722.31
2596,1383,18,3,146.84,440.52
2597,1383,26,5,184.74,923.7
2598,1383,45,1,344.12,344.12
2599,1384,31,4,180.39,721.56
2600,1385,20,3,65.78,197.34
2601,1385,14,2,506.49,1012.98
2602,1385,46,5,113.28,566.4
2603,1385,2,1,159.24,159.24
2604,1386,42,4,80.53,322.12
2605,1386,18,4,146.84,587.36
2606,1387,71,3,1883.43,5650.29
2607,1388,19,3,77.01,231.03
2608,1388,66,2,605.81,1211.62
2609,1389,48,5,265.86,1329.3
2610,1390,4,2,200.21,400.42
2611,1390,61,3,1408.26,4224.78
2612,1391,9,3,4886.22,14658.66
2613,1391,8,4,180.66,722.64
2614,1391,7,4,2939.07,11756.28
2615,1392,73,2,381.37,762.74
2616,1392,49,3,804.66,2413.98
2617,1393,77,5,149.55,747.75
2618,1394,53,4,477.39,1909.56
2619,1394,77,2,149.55,299.1
2620,1395,4,5,200.21,1001.05
2621,1395,47,5,145.99,729.95
2622,1395,8,3,180.66,541.98
2623,1396,22,2,73.8,147.6
2624,1396,18,3,146.84,440.52
2625,1397,10,4,236.68,946.72
2626,1398,54,5,100.69,503.45
2627,1398,22,2,73.8,147.6
2628,1399,57,3,309.44,928.32
2629,1400,10,2,236.68,473.36
2630,1400,62,4,269.1,1076.4
2631,1401,73,4,381.37,1525.48
2632,1401,39,2,130.63,261.26
2633,1401,27,5,146.85,734.25
2634,1402,61,3,1408.26,4224.78
2635,1402,79,3,66.15,198.45
2636,1402,48,2,265.86,531.72
2637,1402,50,3,138.67,416.01
2638,1403,63,3,181.06,543.18
2639,1404,20,4,65.78,263.12
2640,1404,28,2,572.84,1145.68
2641,1405,2,1,159.24,159.24
2642,1405,7,4,2939.07,11756.28
2643,1406,67,4,62.15,248.6
2644,1406,28,5,572.84,2864.2
2645,1406,71,2,1883.43,3766.86
2646,1407,9,4,4886.22,19544.88
2647,1408,32,2,112.33,224.66
2648,1408,17,5,288.0,1440.0
2649,1409,76,5,9.81,49.05
2650,1409,36,1,142.92,142.92
2651,1410,9,3,4886.22,14658.66
2652,1411,4,5,200.21,1001.05
2653,1411,63,1,181.06,181.06
2654,1411,49,1,804.66,804.66
2655,1412,23,5,419.81,2099.05
2656,1413,50,4,138.67,554.68
2657,1413,7,1,2939.07,2939.07
2658,1414,76,1,9.81,9.81
2659,1415,59,2,309.22,618.44
2660,1415,36,4,142.92,571.68
2661,1416,8,1,180.66,180.66
2662,1417,17,2,288.0,576.0
2663,1417,33,1,119.54,119.54
2664,1418,55,3,537.2,1611.6
2665,1418,59,5,309.22,1546.1
2666,1418,5,5,169.65,848.25
2667,1418,27,4,146.85,587.4
2668,1419,78,5,2851.02,14255.1
2669,1419,79,1,66.15,66.15
2670,1419,1,5,212.07,1060.35
2671,1420,59,4,309.22,1236.88
2672,1420,32,3,112.33,336.99
2673,1420,3,5,762.92,3814.6
2674,1421,44,2,18.97,37.94
2675,1422,55,3,537.2,1611.6
2676,1422,29,4,56.79,227.16
2677,1422,76,2,9.81,19.62
2678,1422,17,5,288.0,1440.0
2679,1422,44,3,18.97,56.91
2680,1423,26,4,184.74,738.96
2681,1423,17,4,288.0,1152.0
2682,1423,73,2,381.37,762.74
2683,1424,67,3,62.15,186.45
2684,1425,40,5,875.77,4378.85
2685,1425,16,2,413.4,826.8
2686,1425,56,4,117.4,469.6
2687,1426,64,3,66.81,200.43
2688,1426,34,3,150.04,450.12
2689,1426,29,4,56.79,227.16
2690,1427,17,2,288.0,576.0
2691,1428,60,4,342.84,1371.36
2692,1428,11,2,28.03,56.06
2693,1429,44,5,18.97,94.85
2694,1429,64,5,66.81,334.05
2695,1430,53,3,477.39,1432.17
2696,1430,39,1,130.63,130.63
2697,1431,62,5,269.1,1345.5
2698,1432,27,1,146.85,146.85
2699,1433,74,1,102.75,102.75
2700,1433,38,2,313.65,627.3
2701,1433,34,4,150.04,600.16
2702,1433,20,4,65.78,263.12
2703,1433,5,3,169.65,508.95
2704,1434,54,1,100.69,100.69
2705,1434,51,5,3965.72,19828.6
2706,1435,42,1,80.53,80.53
2707,1436,63,5,181.06,905.3
2708,1437,25,3,383.92,1151.76
2709,1438,32,1,112.33,112.33
2710,1439,54,4,100.69,402.76
2711,1440,24,3,33.34,100.02
2712,1441,9,5,4886.22,24431.1
2713,1441,20,1,65.78,65.78
2714,1441,39,1,130.63,130.63
2715,1442,16,2,413.4,826.8
2716,1443,58,3,580.12,1740.36
2717,1443,29,5,56.79,283.95
2718,1444,68,1,19.08,19.08
2719,1445,57,2,309.44,618.88
2720,1446,72,3,215.38,646.14
2721,1447,1,4,212.07,848.28
2722,1448,67,2,62.15,124.3
2723,1448,48,3,265.86,797.58
2724,1448,11,5,28.03,140.15
2725,1449,17,3,288.0,864.0
2726,1449,1,1,212.07,212.07
2727,1449,65,5,43.77,218.85
2728,1450,27,3,146.85,440.55
2729,1450,41,1,175.34,175.34
2730,1451,56,1,117.4,117.4
2731,1451,38,4,313.65,1254.6
2732,1452,3,2,762.92,1525.84
2733,1452,60,1,342.84,342.84
2734,1453,73,3,381.37,1144.11
2735,1454,43,1,240.77,240.77
2736,1454,34,1,150.04,150.04
2737,1454,19,4,77.01,308.04
2738,1454,42,1,80.53,80.53
2739,1455,18,5,146.84,734.2
2740,1455,47,5,145.99,729.95
2741,1455,43,1,240.77,240.77
2742,1455,52,1,204.26,204.26
2743,1455,48,1,265.86,265.86
2744,1456,77,2,149.55,299.1
2745,1456,80,1,113.53,113.53
2746,1456,38,2,313.65,627.3
2747,1457,50,4,138.67,554.68
2748,1457,4,4,200.21,800.84
2749,1458,19,4,77.01,308.04
2750,1458,51,5,3965.72,19828.6
2751,1458,16,1,413.4,413.4
2752,1458,32,1,112.33,112.33
2753,1459,11,5,28.03,140.15
2754,1459,37,1,368.6,368.6
2755,1459,47,2,145.99,291.98
2756,1460,21,1,139.98,139.98
2757,1461,4,2,200.21,400.42
2758,1461,70,3,150.13,450.39
2759,1461,68,5,19.08,95.4
2760,1461,1,3,212.07,636.21
2761,1462,22,3,73.8,221.4
2762,1463,12,1,3234.73,3234.73
2763,1463,46,2,113.28,226.56
2764,1463,4,3,200.21,600.63
2765,1464,36,4,142.92,571.68
2766,1465,4,4,200.21,800.84
2767,1466,53,1,477.39,477.39
2768,1466,33,4,119.54,478.16
2769,1467,53,5,477.39,2386.95
2770,1467,64,1,66.81,66.81
2771,1467,58,2,580.12,1160.24
2772,1468,34,4,150.04,600.16
2773,1468,10,1,236.68,236.68
2774,1468,33,1,119.54,119.54
2775,1468,69,3,852.39,2557.17
2776,1469,17,1,288.0,288.0
2777,1469,34,1,150.04,150.04
2778,1469,57,4,309.44,1237.76
2779,1470,1,2,212.07,424.14
2780,1471,17,1,288.0,288.0
2781,1471,79,5,66.15,330.75
2782,1471,62,3,269.1,807.3
2783,1472,52,1,204.26,204.26
2784,1472,64,2,66.81,133.62
2785,1472,43,3,240.77,722.31
2786,1472,37,4,368.6,1474.4
2787,1473,71,1,1883.43,1883.43
2788,1473,36,2,142.92,285.84
2789,1474,62,5,269.1,1345.5
2790,1474,1,5,212.07,1060.35
2791,1474,41,1,175.34,175.34
2792,1474,54,3,100.69,302.07
2793,1474,43,1,240.77,240.77
2794,1475,8,5,180.66,903.3
2795,1476,10,3,236.68,710.04
2796,1476,71,3,1883.43,5650.29
2797,1477,18,4,146.84,587.36
2798,1478,42,1,80.53,80.53
2799,1478,11,5,28.03,140.15
2800,1478,68,2,19.08,38.16
2801,1478,38,4,313.65,1254.6
2802,1479,51,5,3965.72,19828.6
2803,1479,17,3,288.0,864.0
2804,1480,36,3,142.92,428.76
2805,1480,65,4,43.77,175.08
2806,1481,10,1,236.68,236.68
2807,1482,27,1,146.85,146.85
2808,1483,2,4,159.24,636.96
2809,1484,49,1,804.66,804.66
2810,1485,20,4,65.78,263.12
2811,1485,9,1,4886.22,4886.22
2812,1486,9,3,4886.22,14658.66
2813,1486,46,2,113.28,226.56
2814,1486,40,2,875.77,1751.54
2815,1487,11,1,28.03,28.03
2816,1487,71,3,1883.43,5650.29
2817,1488,40,1,875.77,875.77
2818,1489,27,2,146.85,293.7
2819,1490,68,3,19.08,57.24
2820,1491,47,1,145.99,145.99
2821,1492,55,4,537.2,2148.8
2822,1493,29,2,56.79,113.58
2823,1493,66,4,605.81,2423.24
2824,1493,33,1,119.54,119.54
2825,1493,65,4,43.77,175.08
2826,1494,66,3,605.81,1817.43
2827,1494,79,3,66.15,198.45
2828,1495,74,3,102.75,308.25
2829,1496,66,4,605.81,2423.24
2830,1497,44,1,18.97,18.97
2831,1497,78,1,2851.02,2851.02
2832,1498,28,3,572.84,1718.52
2833,1499,15,1,559.13,559.13
2834,1500,14,4,506.49,2025.96
2835,1500,15,5,559.13,2795.65
2836,1500,59,5,309.22,1546.1
2837,1500,45,5,344.12,1720.6
2838,1501,15,3,559.13,1677.39
2839,1501,63,5,181.06,905.3
2840,1502,20,3,65.78,197.34
2841,1502,64,4,66.81,267.24
2842,1503,21,3,139.98,419.94
2843,1504,73,5,381.37,1906.85
2844,1504,32,2,112.33,224.66
2845,1505,5,1,169.65,169.65
2846,1505,14,3,506.49,1519.47
2847,1505,29,1,56.79,56.79
2848,1505,77,5,149.55,747.75
2849,1505,31,3,180.39,541.17
2850,1506,12,3,3234.73,9704.19
2851,1507,30,4,1115.17,4460.68
2852,1507,71,2,1883.43,3766.86
2853,1507,35,3,106.43,319.29
2854,1507,62,3,269.1,807.3
2855,1508,5,3,169.65,508.95
2856,1508,51,2,3965.72,7931.44
2857,1508,33,2,119.54,239.08
2858,1509,17,1,288.0,288.0
2859,1510,8,4,180.66,722.64
2860,1510,75,4,107.38,429.52
2861,1511,62,3,269.1,807.3
2862,1512,77,1,149.55,149.55
2863,1513,33,1,119.54,119.54
2864,1514,58,1,580.12,580.12
2865,1514,27,1,146.85,146.85
2866,1515,35,3,106.43,319.29
2867,1516,54,2,100.69,201.38
2868,1517,46,4,113.28,453.12
2869,1518,50,4,138.67,554.68
2870,1518,8,2,180.66,361.32
2871,1519,26,5,184.74,923.7
2872,1520,15,1,559.13,559.13
2873,1521,45,1,344.12,344.12
2874,1521,10,4,236.68,946.72
2875,1521,18,4,146.84,587.36
2876,1522,50,1,138.67,138.67
2877,1522,17,3,288.0,864.0
2878,1523,36,1,142.92,142.92
2879,1523,37,4,368.6,1474.4
2880,1523,40,2,875.77,1751.54
2881,1523,54,5,100.69,503.45
2882,1523,68,2,19.08,38.16
2883,1524,12,4,3234.73,12938.92
2884,1525,56,5,117.4,587.0
2885,1526,53,1,477.39,477.39
2886,1526,12,3,3234.73,9704.19
2887,1527,19,2,77.01,154.02
2888,1527,50,2,138.67,277.34
2889,1527,14,2,506.49,1012.98
2890,1528,67,2,62.15,124.3
2891,1529,25,5,383.92,1919.6
2892,1530,56,1,117.4,117.4
2893,1531,64,4,66.81,267.24
2894,1531,80,3,113.53,340.59
2895,1532,36,5,142.92,714.6
2896,1532,32,2,112.33,224.66
2897,1532,34,3,150.04,450.12
2898,1533,60,5,342.84,1714.2
2899,1533,42,5,80.53,402.65
2900,1533,29,3,56.79,170.37
2901,1533,74,1,102.75,102.75
2902,1533,6,1,45.27,45.27
2903,1534,57,1,309.44,309.44
2904,1535,23,5,419.81,2099.05
2905,1535,7,3,2939.07,8817.21
2906,1536,76,1,9.81,9.81
2907,1536,65,2,43.77,87.54
2908,1537,53,1,477.39,477.39
2909,1538,33,2,119.54,239.08
2910,1538,60,3,342.84,1028.52
2911,1539,68,3,19.08,57.24
2912,1539,76,2,9.81,19.62
2913,1540,45,4,344.12,1376.48
2914,1541,54,2,100.69,201.38
2915,1541,15,5,559.13,2795.65
2916,1541,58,5,580.12,2900.6
2917,1541,46,2,113.28,226.56
2918,1542,55,1,537.2,537.2
2919,1542,12,4,3234.73,12938.92
2920,1542,61,3,1408.26,4224.78
2921,1542,56,1,117.4,117.4
2922,1543,10,3,236.68,710.04
2923,1543,54,4,100.69,402.76
2924,1544,27,1,146.85,146.85
2925,1544,57,5,309.44,1547.2
2926,1545,19,5,77.01,385.05
2927,1545,61,2,1408.26,2816.52
2928,1545,55,1,537.2,537.2
2929,1546,69,5,852.39,4261.95
2930,1547,27,1,146.85,146.85
2931,1548,67,3,62.15,186.45
2932,1549,6,3,45.27,135.81
2933,1550,19,3,77.01,231.03
2934,1550,56,2,117.4,234.8
2935,1550,40,3,875.77,2627.31
2936,1550,70,1,150.13,150.13
2937,1551,68,2,19.08,38.16
2938,1551,60,5,342.84,1714.2
2939,1552,9,1,4886.22,4886.22
2940,1552,6,3,45.27,135.81
2941,1552,19,3,77.01,231.03
2942,1553,35,4,106.43,425.72
2943,1553,39,4,130.63,522.52
2944,1554,77,2,149.55,299.1
2945,1555,18,2,146.84,293.68
2946,1555,11,1,28.03,28.03
2947,1556,52,5,204.26,1021.3
2948,1556,67,5,62.15,310.75
2949,1557,30,4,1115.17,4460.68
2950,1558,8,3,180.66,541.98
2951,1559,80,5,113.53,567.65
2952,1559,32,1,112.33,112.33
2953,1560,64,2,66.81,133.62
2954,1560,68,4,19.08,76.32
2955,1561,76,1,9.81,9.81
2956,1561,62,2,269.1,538.2
2957,1562,21,5,139.98,699.9
2958,1563,1,4,212.07,848.28
2959,1563,73,3,381.37,1144.11
2960,1564,22,2,73.8,147.6
2961,1564,23,4,419.81,1679.24
2962,1564,53,5,477.39,2386.95
2963,1564,25,5,383.92,1919.6
2964,1565,58,3,580.12,1740.36
2965,1566,26,3,184.74,554.22
2966,1566,48,4,265.86,1063.44
2967,1567,60,5,342.84,1714.2
2968,1567,23,5,419.81,2099.05
2969,1567,39,3,130.63,391.89
2970,1568,65,1,43.77,43.77
2971,1568,38,5,313.65,1568.25
2972,1569,40,2,875.77,1751.54
2973,1569,7,5,2939.07,14695.35
2974,1569,13,1,195.9,195.9
2975,1570,6,5,45.27,226.35
2976,1570,27,4,146.85,587.4
2977,1570,59,5,309.22,1546.1
2978,1571,65,3,43.77,131.31
2979,1571,3,3,762.92,2288.76
2980,1572,32,5,112.33,561.65
2981,1572,8,5,180.66,903.3
2982,1572,72,5,215.38,1076.9
2983,1573,36,4,142.92,571.68
2984,1574,18,1,146.84,146.84
2985,1575,79,4,66.15,264.6
2986,1576,54,2,100.69,201.38
2987,1576,21,4,139.98,559.92
2988,1577,43,3,240.77,722.31
2989,1577,75,4,107.38,429.52
2990,1577,2,1,159.24,159.24
2991,1578,37,3,368.6,1105.8
2992,1579,19,4,77.01,308.04
2993,1580,47,2,145.99,291.98
2994,1581,16,5,413.4,2067.0
2995,1582,5,5,169.65,848.25
2996,1583,39,1,130.63,130.63
2997,1583,35,2,106.43,212.86
2998,1583,52,3,204.26,612.78
2999,1584,47,1,145.99,145.99
3000,1585,24,2,33.34,66.68
3001,1585,13,4,195.9,783.6
3002,1586,78,5,2851.02,14255.1
3003,1586,2,5,159.24,796.2
3004,1587,13,5,195.9,979.5
3005,1588,33,3,119.54,358.62
3006,1588,2,3,159.24,477.72
3007,1588,18,3,146.84,440.52
3008,1589,57,4,309.44,1237.76
3009,1589,2,2,159.24,318.48
3010,1590,75,1,107.38,107.38
3011,1591,65,2,43.77,87.54
3012,1591,77,2,149.55,299.1
3013,1592,62,3,269.1,807.3
3014,1592,22,2,73.8,147.6
3015,1593,46,5,113.28,566.4
3016,1594,58,1,580.12,580.12
3017,1595,10,4,236.68,946.72
3018,1596,66,3,605.81,1817.43
3019,1596,61,1,1408.26,1408.26
3020,1597,72,3,215.38,646.14
3021,1597,27,2,146.85,293.7
3022,1598,60,4,342.84,1371.36
3023,1598,56,5,117.4,587.0
3024,1598,43,1,240.77,240.77
3025,1598,4,3,200.21,600.63
3026,1599,27,3,146.85,440.55
3027,1599,15,4,559.13,2236.52
3028,1600,4,5,200.21,1001.05
3029,1601,31,4,180.39,721.56
3030,1601,65,2,43.77,87.54
3031,1601,30,4,1115.17,4460.68
3032,1601,32,5,112.33,561.65
3033,1602,77,1,149.55,149.55
3034,1602,6,2,45.27,90.54
3035,1602,61,3,1408.26,4224.78
3036,1603,34,4,150.04,600.16
3037,1604,76,2,9.81,19.62
3038,1605,58,2,580.12,1160.24
3039,1606,77,3,149.55,448.65
3040,1606,22,5,73.8,369.0
3041,1607,4,2,200.21,400.42
3042,1608,31,1,180.39,180.39
3043,1608,6,3,45.27,135.81
3044,1608,50,5,138.67,693.35
3045,1608,36,2,142.92,285.84
3046,1609,7,2,2939.07,5878.14
3047,1609,21,1,139.98,139.98
3048,1610,78,2,2851.02,5702.04
3049,1611,80,4,113.53,454.12
3050,1611,30,2,1115.17,2230.34
3051,1612,57,5,309.44,1547.2
3052,1612,59,5,309.22,1546.1
3053,1612,72,1,215.38,215.38
3054,1612,37,4,368.6,1474.4
3055,1613,4,4,200.21,800.84
3056,1614,72,2,215.38,430.76
3057,1615,49,2,804.66,1609.32
3058,1615,61,1,1408.26,1408.26
3059,1616,8,4,180.66,722.64
3060,1617,48,2,265.86,531.72
3061,1617,37,1,368.6,368.6
3062,1618,78,2,2851.02,5702.04
3063,1619,13,4,195.9,783.6
3064,1619,36,4,142.92,571.68
3065,1620,68,4,19.08,76.32
3066,1620,58,1,580.12,580.12
3067,1621,31,2,180.39,360.78
3068,1622,56,1,117.4,117.4
3069,1622,43,2,240.77,481.54
3070,1622,36,1,142.92,142.92
3071,1623,5,5,169.65,848.25
3072,1623,78,2,2851.02,5702.04
3073,1623,64,5,66.81,334.05
3074,1624,68,5,19.08,95.4
3075,1625,80,3,113.53,340.59
3076,1625,65,1,43.77,43.77
3077,1625,24,2,33.34,66.68
3078,1626,70,4,150.13,600.52
3079,1627,15,5,559.13,2795.65
3080,1628,58,5,580.12,2900.6
3081,1629,57,2,309.44,618.88
3082,1630,31,5,180.39,901.95
3083,1631,57,5,309.44,1547.2
3084,1632,74,5,102.75,513.75
3085,1632,77,1,149.55,149.55
3086,1633,57,1,309.44,309.44
3087,1634,24,5,33.34,166.7
3088,1635,18,4,146.84,587.36
3089,1635,80,1,113.53,113.53
3090,1636,4,2,200.21,400.42
3091,1637,28,4,572.84,2291.36
3092,1637,50,3,138.67,416.01
3093,1637,29,4,56.79,227.16
3094,1638,64,3,66.81,200.43
3095,1639,51,5,3965.72,19828.6
3096,1640,11,4,28.03,112.12
3097,1641,19,5,77.01,385.05
3098,1641,60,2,342.84,685.68
3099,1642,36,3,142.92,428.76
3100,1643,51,3,3965.72,11897.16
3101,1643,25,2,383.92,767.84
3102,1643,73,2,381.37,762.74
3103,1644,68,1,19.08,19.08
3104,1644,42,4,80.53,322.12
3105,1645,43,4,240.77,963.08
3106,1645,73,4,381.37,1525.48
3107,1646,56,5,117.4,587.0
3108,1646,16,1,413.4,413.4
3109,1646,12,3,3234.73,9704.19
3110,1646,34,3,150.04,450.12
3111,1647,14,4,506.49,2025.96
3112,1648,76,2,9.81,19.62
3113,1648,28,4,572.84,2291.36
3114,1649,54,1,100.69,100.69
3115,1650,30,3,1115.17,3345.51
3116,1650,72,2,215.38,430.76
3117,1651,64,1,66.81,66.81
3118,1651,53,1,477.39,477.39
3119,1652,39,4,130.63,522.52
3120,1652,36,4,142.92,571.68
3121,1653,40,4,875.77,3503.08
3122,1653,44,3,18.97,56.91
3123,1653,29,1,56.79,56.79
3124,1653,5,3,169.65,508.95
3125,1654,13,4,195.9,783.6
3126,1655,36,4,142.92,571.68
3127,1655,40,1,875.77,875.77
3128,1656,64,5,66.81,334.05
3129,1657,70,1,150.13,150.13
3130,1658,49,3,804.66,2413.98
3131,1658,73,4,381.37,1525.48
3132,1658,1,5,212.07,1060.35
3133,1659,28,1,572.84,572.84
3134,1660,41,5,175.34,876.7
3135,1660,22,1,73.8,73.8
3136,1660,8,2,180.66,361.32
3137,1661,21,1,139.98,139.98
3138,1662,39,4,130.63,522.52
3139,1662,65,4,43.77,175.08
3140,1663,52,4,204.26,817.04
3141,1663,3,1,762.92,762.92
3142,1664,26,4,184.74,738.96
3143,1665,26,2,184.74,369.48
3144,1665,19,3,77.01,231.03
3145,1666,46,2,113.28,226.56
3146,1667,11,4,28.03,112.12
3147,1668,14,3,506.49,1519.47
3148,1669,13,1,195.9,195.9
3149,1669,58,2,580.12,1160.24
3150,1670,56,5,117.4,587.0
3151,1671,57,5,309.44,1547.2
3152,1671,47,3,145.99,437.97
3153,1672,30,4,1115.17,4460.68
3154,1673,72,3,215.38,646.14
3155,1674,18,5,146.84,734.2
3156,1674,69,3,852.39,2557.17
3157,1674,17,2,288.0,576.0
3158,1675,63,1,181.06,181.06
3159,1676,2,2,159.24,318.48
3160,1676,45,4,344.12,1376.48
3161,1676,59,3,309.22,927.66
3162,1676,36,2,142.92,285.84
3163,1677,18,5,146.84,734.2
3164,1677,38,5,313.65,1568.25
3165,1678,29,2,56.79,113.58
3166,1678,49,2,804.66,1609.32
3167,1678,36,1,142.92,142.92
3168,1678,23,2,419.81,839.62
3169,1679,21,4,139.98,559.92
3170,1680,40,5,875.77,4378.85
3171,1681,78,4,2851.02,11404.08
3172,1681,9,5,4886.22,24431.1
3173,1681,43,2,240.77,481.54
3174,1682,6,4,45.27,181.08
3175,1683,27,5,146.85,734.25
3176,1683,36,3,142.92,428.76
3177,1683,52,1,204.26,204.26
3178,1684,14,5,506.49,2532.45
3179,1684,17,2,288.0,576.0
3180,1685,4,4,200.21,800.84
3181,1685,51,4,3965.72,15862.88
3182,1685,1,3,212.07,636.21
3183,1686,54,3,100.69,302.07
3184,1686,71,2,1883.43,3766.86
3185,1687,30,2,1115.17,2230.34
3186,1687,43,1,240.77,240.77
3187,1687,14,1,506.49,506.49
3188,1687,21,1,139.98,139.98
3189,1688,73,1,381.37,381.37
3190,1688,36,4,142.92,571.68
3191,1688,14,3,506.49,1519.47
